"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"670",2007-02-01,"11:09:00","1.366","0.090","239.100","5.600","0.000","0.000",17
"671",2007-02-01,"11:10:00","1.362","0.090","238.870","5.600","0.000","0.000",18
"672",2007-02-01,"11:11:00","1.364","0.090","239.120","5.600","0.000","0.000",17
"673",2007-02-01,"11:12:00","1.364","0.090","239.230","5.600","0.000","0.000",18
"674",2007-02-01,"11:13:00","1.360","0.090","238.870","5.600","0.000","0.000",17
"675",2007-02-01,"11:14:00","1.354","0.088","238.700","5.600","0.000","0.000",18
"676",2007-02-01,"11:15:00","1.430","0.198","237.860","6.000","0.000","0.000",17
"677",2007-02-01,"11:16:00","1.422","0.204","237.830","6.000","0.000","2.000",17
"678",2007-02-01,"11:17:00","1.418","0.204","237.830","6.000","0.000","1.000",18
"679",2007-02-01,"11:18:00","1.402","0.176","238.130","5.800","0.000","1.000",17
"680",2007-02-01,"11:19:00","1.362","0.106","238.750","5.600","0.000","2.000",18
"681",2007-02-01,"11:20:00","1.358","0.104","238.350","5.600","0.000","1.000",17
"682",2007-02-01,"11:21:00","1.364","0.108","238.950","5.600","0.000","2.000",18
"683",2007-02-01,"11:22:00","1.370","0.108","238.830","5.600","0.000","1.000",17
"684",2007-02-01,"11:23:00","1.366","0.106","238.400","5.600","0.000","1.000",17
"685",2007-02-01,"11:24:00","1.398","0.126","238.990","5.800","0.000","2.000",18
"686",2007-02-01,"11:25:00","1.484","0.242","239.320","6.200","0.000","1.000",18
"687",2007-02-01,"11:26:00","1.474","0.238","238.870","6.200","0.000","2.000",17
"688",2007-02-01,"11:27:00","1.478","0.242","239.490","6.200","0.000","1.000",18
"689",2007-02-01,"11:28:00","1.488","0.248","240.610","6.200","0.000","1.000",17
"690",2007-02-01,"11:29:00","1.490","0.250","241.020","6.200","0.000","2.000",18
"691",2007-02-01,"11:30:00","1.476","0.246","240.240","6.200","0.000","1.000",18
"692",2007-02-01,"11:31:00","1.476","0.250","240.920","6.200","0.000","1.000",18
"693",2007-02-01,"11:32:00","1.468","0.246","240.320","6.200","0.000","1.000",17
"694",2007-02-01,"11:33:00","1.464","0.244","240.030","6.200","0.000","2.000",18
"695",2007-02-01,"11:34:00","1.462","0.244","240.010","6.000","0.000","1.000",18
"696",2007-02-01,"11:35:00","1.458","0.244","239.900","6.000","0.000","1.000",17
"697",2007-02-01,"11:36:00","1.450","0.238","239.080","6.000","0.000","1.000",18
"698",2007-02-01,"11:37:00","1.452","0.238","238.840","6.000","0.000","2.000",17
"699",2007-02-01,"11:38:00","1.446","0.236","238.420","6.000","0.000","1.000",18
"700",2007-02-01,"11:39:00","1.440","0.232","237.900","6.000","0.000","1.000",17
"701",2007-02-01,"11:40:00","1.378","0.140","238.370","5.800","0.000","1.000",17
"702",2007-02-01,"11:41:00","1.352","0.104","238.420","5.600","0.000","1.000",18
"703",2007-02-01,"11:42:00","1.350","0.104","238.110","5.600","0.000","2.000",17
"704",2007-02-01,"11:43:00","1.348","0.096","238.530","5.600","0.000","1.000",18
"705",2007-02-01,"11:44:00","1.280","0.000","238.170","5.400","0.000","0.000",17
"706",2007-02-01,"11:45:00","1.276","0.000","238.430","5.200","0.000","0.000",17
"707",2007-02-01,"11:46:00","1.280","0.000","238.850","5.200","0.000","0.000",18
"708",2007-02-01,"11:47:00","1.290","0.000","239.860","5.400","0.000","0.000",18
"709",2007-02-01,"11:48:00","1.290","0.000","239.750","5.400","0.000","0.000",17
"710",2007-02-01,"11:49:00","1.292","0.000","239.880","5.400","0.000","0.000",18
"711",2007-02-01,"11:50:00","1.292","0.000","239.920","5.400","0.000","0.000",17
"712",2007-02-01,"11:51:00","1.302","0.000","240.820","5.400","0.000","0.000",18
"713",2007-02-01,"11:52:00","1.306","0.000","240.540","5.400","0.000","0.000",18
"714",2007-02-01,"11:53:00","1.292","0.000","239.260","5.400","0.000","0.000",17
"715",2007-02-01,"11:54:00","1.378","0.072","240.710","5.800","0.000","0.000",18
"716",2007-02-01,"11:55:00","1.390","0.100","241.460","5.600","0.000","0.000",18
"717",2007-02-01,"11:56:00","1.384","0.098","241.060","5.600","0.000","0.000",18
"718",2007-02-01,"11:57:00","1.392","0.100","241.620","5.600","0.000","0.000",18
"719",2007-02-01,"11:58:00","1.386","0.100","241.650","5.600","0.000","0.000",18
"720",2007-02-01,"11:59:00","1.370","0.094","240.380","5.600","0.000","0.000",17
"721",2007-02-01,"12:00:00","1.360","0.090","239.570","5.600","0.000","0.000",18
"722",2007-02-01,"12:01:00","1.360","0.092","239.840","5.600","0.000","0.000",18
"723",2007-02-01,"12:02:00","1.364","0.094","240.160","5.600","0.000","0.000",17
"724",2007-02-01,"12:03:00","1.362","0.094","240.030","5.600","0.000","0.000",18
"725",2007-02-01,"12:04:00","1.370","0.096","240.870","5.600","0.000","0.000",18
"726",2007-02-01,"12:05:00","1.362","0.060","240.890","5.600","0.000","0.000",17
"727",2007-02-01,"12:06:00","1.402","0.122","240.030","5.800","0.000","0.000",18
"728",2007-02-01,"12:07:00","1.406","0.122","239.960","5.800","0.000","0.000",18
"729",2007-02-01,"12:08:00","1.402","0.122","239.850","5.800","0.000","0.000",17
"730",2007-02-01,"12:09:00","1.404","0.124","240.330","5.800","0.000","0.000",18
"731",2007-02-01,"12:10:00","1.398","0.122","240.040","5.800","0.000","0.000",18
"732",2007-02-01,"12:11:00","1.400","0.126","240.820","5.800","0.000","0.000",17
"733",2007-02-01,"12:12:00","1.392","0.122","240.140","5.800","0.000","0.000",18
"734",2007-02-01,"12:13:00","1.384","0.120","239.510","5.800","0.000","0.000",18
"735",2007-02-01,"12:14:00","1.390","0.122","240.310","5.800","0.000","0.000",17
"736",2007-02-01,"12:15:00","1.390","0.124","240.320","5.800","0.000","0.000",18
"737",2007-02-01,"12:16:00","1.386","0.122","239.930","5.800","0.000","0.000",18
"738",2007-02-01,"12:17:00","1.096","0.128","240.770","5.000","0.000","0.000",13
"739",2007-02-01,"12:18:00","0.326","0.136","241.030","1.400","0.000","0.000",0
"740",2007-02-01,"12:19:00","0.326","0.136","241.120","1.400","0.000","0.000",0
"741",2007-02-01,"12:20:00","0.326","0.134","240.620","1.400","0.000","0.000",0
"742",2007-02-01,"12:21:00","0.262","0.046","240.800","1.200","0.000","0.000",0
"743",2007-02-01,"12:22:00","0.230","0.000","240.130","1.000","0.000","0.000",0
"744",2007-02-01,"12:23:00","0.230","0.000","240.020","1.000","0.000","0.000",0
"745",2007-02-01,"12:24:00","0.230","0.000","240.290","1.000","0.000","0.000",0
"746",2007-02-01,"12:25:00","0.230","0.000","240.120","1.000","0.000","0.000",0
"747",2007-02-01,"12:26:00","0.230","0.000","240.440","1.000","0.000","0.000",0
"748",2007-02-01,"12:27:00","0.232","0.000","241.370","1.000","0.000","0.000",0
"749",2007-02-01,"12:28:00","0.232","0.000","240.880","1.000","0.000","0.000",0
"750",2007-02-01,"12:29:00","0.232","0.000","240.690","1.000","0.000","0.000",0
"751",2007-02-01,"12:30:00","0.230","0.000","240.530","1.000","0.000","0.000",0
"752",2007-02-01,"12:31:00","0.232","0.000","240.860","1.000","0.000","0.000",0
"753",2007-02-01,"12:32:00","0.232","0.000","241.090","1.000","0.000","0.000",0
"754",2007-02-01,"12:33:00","0.232","0.000","240.890","1.000","0.000","0.000",0
"755",2007-02-01,"12:34:00","0.234","0.000","241.730","1.000","0.000","0.000",0
"756",2007-02-01,"12:35:00","0.234","0.000","241.730","1.000","0.000","0.000",0
"757",2007-02-01,"12:36:00","0.232","0.000","240.810","1.000","0.000","0.000",0
"758",2007-02-01,"12:37:00","0.232","0.000","241.280","1.000","0.000","0.000",0
"759",2007-02-01,"12:38:00","0.234","0.000","241.360","1.000","0.000","0.000",0
"760",2007-02-01,"12:39:00","0.232","0.000","241.290","1.000","0.000","0.000",0
"761",2007-02-01,"12:40:00","0.258","0.000","241.520","1.200","0.000","0.000",0
"762",2007-02-01,"12:41:00","0.310","0.110","241.680","1.400","0.000","0.000",0
"763",2007-02-01,"12:42:00","0.310","0.110","241.810","1.400","0.000","0.000",0
"764",2007-02-01,"12:43:00","0.312","0.114","242.600","1.400","0.000","0.000",0
"765",2007-02-01,"12:44:00","0.312","0.114","242.790","1.400","0.000","0.000",0
"766",2007-02-01,"12:45:00","0.310","0.110","241.720","1.400","0.000","0.000",0
"767",2007-02-01,"12:46:00","0.368","0.168","241.220","1.800","0.000","0.000",0
"768",2007-02-01,"12:47:00","0.416","0.238","240.730","2.000","0.000","0.000",0
"769",2007-02-01,"12:48:00","0.408","0.236","240.180","2.000","0.000","0.000",0
"770",2007-02-01,"12:49:00","0.408","0.240","240.850","2.000","0.000","0.000",0
"771",2007-02-01,"12:50:00","0.408","0.246","241.960","2.000","0.000","0.000",0
"772",2007-02-01,"12:51:00","0.404","0.242","241.970","2.000","0.000","0.000",0
"773",2007-02-01,"12:52:00","0.334","0.140","241.700","1.400","0.000","0.000",0
"774",2007-02-01,"12:53:00","0.334","0.140","241.460","1.400","0.000","0.000",0
"775",2007-02-01,"12:54:00","0.332","0.140","241.550","1.400","0.000","0.000",0
"776",2007-02-01,"12:55:00","0.332","0.142","241.690","1.400","0.000","0.000",0
"777",2007-02-01,"12:56:00","0.330","0.138","241.000","1.400","0.000","0.000",0
"778",2007-02-01,"12:57:00","0.330","0.140","241.440","1.400","0.000","0.000",0
"779",2007-02-01,"12:58:00","0.328","0.140","241.430","1.400","0.000","0.000",0
"780",2007-02-01,"12:59:00","0.330","0.144","241.870","1.400","0.000","0.000",0
"781",2007-02-01,"13:00:00","0.328","0.144","241.750","1.400","0.000","0.000",0
"782",2007-02-01,"13:01:00","0.328","0.142","241.640","1.400","0.000","0.000",0
"783",2007-02-01,"13:02:00","0.258","0.000","242.020","1.200","0.000","0.000",0
"784",2007-02-01,"13:03:00","0.234","0.000","241.530","1.000","0.000","0.000",0
"785",2007-02-01,"13:04:00","0.232","0.000","241.240","1.000","0.000","0.000",0
"786",2007-02-01,"13:05:00","0.234","0.000","241.480","1.000","0.000","0.000",0
"787",2007-02-01,"13:06:00","0.232","0.000","240.550","1.000","0.000","0.000",0
"788",2007-02-01,"13:07:00","0.232","0.000","240.420","1.000","0.000","0.000",0
"789",2007-02-01,"13:08:00","0.230","0.000","239.880","1.000","0.000","0.000",0
"790",2007-02-01,"13:09:00","0.230","0.000","239.490","1.000","0.000","0.000",0
"791",2007-02-01,"13:10:00","0.228","0.000","238.820","1.000","0.000","0.000",0
"792",2007-02-01,"13:11:00","0.228","0.000","238.190","1.000","0.000","0.000",0
"793",2007-02-01,"13:12:00","0.228","0.000","238.190","1.000","0.000","0.000",0
"794",2007-02-01,"13:13:00","0.228","0.000","238.580","1.000","0.000","0.000",0
"795",2007-02-01,"13:14:00","0.228","0.000","238.710","1.000","0.000","0.000",0
"796",2007-02-01,"13:15:00","0.228","0.000","238.240","1.000","0.000","0.000",0
"797",2007-02-01,"13:16:00","0.228","0.000","238.770","1.000","0.000","0.000",0
"798",2007-02-01,"13:17:00","0.230","0.000","239.400","1.000","0.000","0.000",0
"799",2007-02-01,"13:18:00","0.230","0.000","239.480","1.000","0.000","0.000",0
"800",2007-02-01,"13:19:00","0.230","0.000","239.560","1.000","0.000","0.000",0
"801",2007-02-01,"13:20:00","0.230","0.000","239.850","1.000","0.000","0.000",0
"802",2007-02-01,"13:21:00","0.232","0.000","240.430","1.000","0.000","0.000",0
"803",2007-02-01,"13:22:00","0.240","0.000","240.470","1.000","0.000","0.000",0
"804",2007-02-01,"13:23:00","0.238","0.000","240.470","1.000","0.000","0.000",0
"805",2007-02-01,"13:24:00","0.238","0.000","240.500","1.000","0.000","0.000",0
"806",2007-02-01,"13:25:00","0.238","0.000","240.690","1.000","0.000","0.000",0
"807",2007-02-01,"13:26:00","0.238","0.000","240.740","1.000","0.000","0.000",0
"808",2007-02-01,"13:27:00","0.312","0.068","241.950","1.600","0.000","0.000",0
"809",2007-02-01,"13:28:00","0.422","0.248","242.060","2.000","0.000","0.000",0
"810",2007-02-01,"13:29:00","0.418","0.246","241.720","2.000","0.000","0.000",0
"811",2007-02-01,"13:30:00","0.416","0.248","241.880","2.000","0.000","0.000",0
"812",2007-02-01,"13:31:00","0.416","0.250","242.270","2.000","0.000","0.000",0
"813",2007-02-01,"13:32:00","0.412","0.248","241.790","2.000","0.000","0.000",0
"814",2007-02-01,"13:33:00","0.408","0.246","241.450","2.000","0.000","0.000",0
"815",2007-02-01,"13:34:00","0.404","0.242","240.960","2.000","0.000","0.000",0
"816",2007-02-01,"13:35:00","0.402","0.242","240.980","2.000","0.000","0.000",0
"817",2007-02-01,"13:36:00","0.400","0.240","240.730","1.800","0.000","0.000",0
"818",2007-02-01,"13:37:00","0.406","0.238","240.400","2.000","0.000","0.000",0
"819",2007-02-01,"13:38:00","0.396","0.228","240.130","1.800","0.000","0.000",0
"820",2007-02-01,"13:39:00","0.332","0.136","240.300","1.400","0.000","0.000",0
"821",2007-02-01,"13:40:00","0.330","0.132","239.620","1.400","0.000","0.000",0
"822",2007-02-01,"13:41:00","0.328","0.130","239.110","1.400","0.000","0.000",0
"823",2007-02-01,"13:42:00","0.328","0.128","238.640","1.400","0.000","0.000",0
"824",2007-02-01,"13:43:00","0.248","0.000","239.750","1.000","0.000","0.000",0
"825",2007-02-01,"13:44:00","0.288","0.052","239.770","1.400","0.000","0.000",0
"826",2007-02-01,"13:45:00","0.316","0.122","239.760","1.400","0.000","1.000",0
"827",2007-02-01,"13:46:00","0.312","0.120","239.610","1.400","0.000","1.000",0
"828",2007-02-01,"13:47:00","0.312","0.120","239.580","1.400","0.000","1.000",0
"829",2007-02-01,"13:48:00","0.312","0.116","238.770","1.400","0.000","2.000",0
"830",2007-02-01,"13:49:00","0.312","0.116","238.690","1.400","0.000","1.000",0
"831",2007-02-01,"13:50:00","0.312","0.116","238.730","1.400","0.000","1.000",0
"832",2007-02-01,"13:51:00","0.314","0.118","239.090","1.400","0.000","2.000",0
"833",2007-02-01,"13:52:00","0.320","0.120","239.440","1.400","0.000","1.000",0
"834",2007-02-01,"13:53:00","0.320","0.120","239.720","1.400","0.000","2.000",0
"835",2007-02-01,"13:54:00","0.320","0.120","239.770","1.400","0.000","1.000",0
"836",2007-02-01,"13:55:00","0.318","0.120","239.650","1.400","0.000","1.000",0
"837",2007-02-01,"13:56:00","0.320","0.124","240.600","1.400","0.000","2.000",0
"838",2007-02-01,"13:57:00","0.318","0.122","240.120","1.400","0.000","1.000",0
"839",2007-02-01,"13:58:00","0.318","0.122","240.090","1.400","0.000","1.000",0
"840",2007-02-01,"13:59:00","0.316","0.122","239.830","1.400","0.000","2.000",0
"841",2007-02-01,"14:00:00","0.314","0.120","239.700","1.400","0.000","1.000",0
"842",2007-02-01,"14:01:00","0.310","0.124","240.440","1.400","0.000","1.000",0
"843",2007-02-01,"14:02:00","0.310","0.128","241.630","1.400","0.000","2.000",0
"844",2007-02-01,"14:03:00","0.310","0.130","242.040","1.400","0.000","1.000",0
"845",2007-02-01,"14:04:00","0.308","0.128","241.560","1.400","0.000","1.000",0
"846",2007-02-01,"14:05:00","0.308","0.126","241.140","1.400","0.000","1.000",0
"847",2007-02-01,"14:06:00","0.308","0.128","241.560","1.400","0.000","2.000",0
"848",2007-02-01,"14:07:00","0.314","0.130","241.620","1.400","0.000","1.000",0
"849",2007-02-01,"14:08:00","0.358","0.170","241.940","1.800","0.000","1.000",0
"850",2007-02-01,"14:09:00","0.424","0.268","242.030","2.000","0.000","1.000",0
"851",2007-02-01,"14:10:00","0.420","0.268","242.210","2.000","0.000","2.000",0
"852",2007-02-01,"14:11:00","0.416","0.264","241.550","2.000","0.000","1.000",0
"853",2007-02-01,"14:12:00","0.412","0.258","240.590","2.000","0.000","1.000",0
"854",2007-02-01,"14:13:00","0.390","0.224","240.330","1.800","0.000","1.000",0
"855",2007-02-01,"14:14:00","0.376","0.164","240.000","1.800","0.000","0.000",0
"856",2007-02-01,"14:15:00","0.410","0.236","239.900","2.000","0.000","0.000",0
"857",2007-02-01,"14:16:00","0.406","0.236","240.210","2.000","0.000","0.000",0
"858",2007-02-01,"14:17:00","0.404","0.238","240.610","2.000","0.000","0.000",0
"859",2007-02-01,"14:18:00","0.402","0.238","240.420","2.000","0.000","0.000",0
"860",2007-02-01,"14:19:00","0.402","0.238","240.410","1.800","0.000","0.000",0
"861",2007-02-01,"14:20:00","0.400","0.240","240.500","1.800","0.000","0.000",0
"862",2007-02-01,"14:21:00","0.400","0.242","240.660","1.800","0.000","0.000",0
"863",2007-02-01,"14:22:00","0.404","0.240","240.520","2.000","0.000","0.000",0
"864",2007-02-01,"14:23:00","0.402","0.242","240.750","2.000","0.000","0.000",0
"865",2007-02-01,"14:24:00","0.328","0.136","240.430","1.400","0.000","0.000",0
"866",2007-02-01,"14:25:00","0.308","0.108","240.810","1.400","0.000","0.000",0
"867",2007-02-01,"14:26:00","0.250","0.000","241.450","1.000","0.000","0.000",0
"868",2007-02-01,"14:27:00","0.240","0.000","242.080","1.000","0.000","0.000",0
"869",2007-02-01,"14:28:00","0.236","0.000","241.760","1.000","0.000","0.000",0
"870",2007-02-01,"14:29:00","0.232","0.000","241.410","1.000","0.000","0.000",0
"871",2007-02-01,"14:30:00","0.232","0.000","241.650","1.000","0.000","0.000",0
"872",2007-02-01,"14:31:00","0.232","0.000","241.290","1.000","0.000","0.000",0
"873",2007-02-01,"14:32:00","0.232","0.000","241.030","1.000","0.000","0.000",0
"874",2007-02-01,"14:33:00","0.232","0.000","241.450","1.000","0.000","0.000",0
"875",2007-02-01,"14:34:00","0.232","0.000","241.720","1.000","0.000","0.000",0
"876",2007-02-01,"14:35:00","0.232","0.000","241.550","1.000","0.000","0.000",0
"877",2007-02-01,"14:36:00","0.232","0.000","240.800","1.000","0.000","0.000",0
"878",2007-02-01,"14:37:00","0.240","0.000","241.580","1.000","0.000","0.000",0
"879",2007-02-01,"14:38:00","0.240","0.000","241.970","1.000","0.000","0.000",0
"880",2007-02-01,"14:39:00","0.240","0.000","242.580","1.000","0.000","0.000",0
"881",2007-02-01,"14:40:00","0.236","0.000","243.060","1.000","0.000","0.000",0
"882",2007-02-01,"14:41:00","0.236","0.000","243.000","1.000","0.000","0.000",0
"883",2007-02-01,"14:42:00","0.232","0.000","241.550","1.000","0.000","0.000",0
"884",2007-02-01,"14:43:00","0.234","0.000","241.810","1.000","0.000","0.000",0
"885",2007-02-01,"14:44:00","0.232","0.000","241.320","1.000","0.000","0.000",0
"886",2007-02-01,"14:45:00","0.232","0.000","241.170","1.000","0.000","0.000",0
"887",2007-02-01,"14:46:00","0.232","0.000","240.750","1.000","0.000","0.000",0
"888",2007-02-01,"14:47:00","0.232","0.000","240.670","1.000","0.000","0.000",0
"889",2007-02-01,"14:48:00","0.230","0.000","240.650","1.000","0.000","0.000",0
"890",2007-02-01,"14:49:00","0.276","0.000","240.590","1.200","0.000","0.000",0
"891",2007-02-01,"14:50:00","0.344","0.138","241.100","1.600","0.000","0.000",0
"892",2007-02-01,"14:51:00","0.342","0.140","241.750","1.600","0.000","0.000",0
"893",2007-02-01,"14:52:00","0.342","0.148","242.980","1.600","0.000","0.000",0
"894",2007-02-01,"14:53:00","0.340","0.146","242.850","1.600","0.000","0.000",0
"895",2007-02-01,"14:54:00","0.340","0.148","243.240","1.600","0.000","0.000",0
"896",2007-02-01,"14:55:00","0.336","0.146","242.640","1.400","0.000","0.000",0
"897",2007-02-01,"14:56:00","0.336","0.146","242.560","1.400","0.000","0.000",0
"898",2007-02-01,"14:57:00","0.334","0.144","242.320","1.400","0.000","0.000",0
"899",2007-02-01,"14:58:00","0.332","0.144","242.270","1.400","0.000","0.000",0
"900",2007-02-01,"14:59:00","0.330","0.140","241.430","1.400","0.000","0.000",0
"901",2007-02-01,"15:00:00","0.328","0.140","241.240","1.400","0.000","0.000",0
"902",2007-02-01,"15:01:00","0.330","0.144","241.910","1.400","0.000","0.000",0
"903",2007-02-01,"15:02:00","0.374","0.182","241.820","1.800","0.000","0.000",0
"904",2007-02-01,"15:03:00","0.406","0.248","241.680","2.000","0.000","0.000",0
"905",2007-02-01,"15:04:00","0.406","0.248","241.830","2.000","0.000","0.000",0
"906",2007-02-01,"15:05:00","0.352","0.172","242.020","1.600","0.000","0.000",0
"907",2007-02-01,"15:06:00","0.310","0.112","241.640","1.400","0.000","0.000",0
"908",2007-02-01,"15:07:00","0.308","0.106","240.530","1.400","0.000","0.000",0
"909",2007-02-01,"15:08:00","0.308","0.110","241.430","1.400","0.000","0.000",0
"910",2007-02-01,"15:09:00","0.306","0.110","241.670","1.400","0.000","0.000",0
"911",2007-02-01,"15:10:00","0.304","0.110","241.460","1.400","0.000","0.000",0
"912",2007-02-01,"15:11:00","0.304","0.110","241.270","1.400","0.000","0.000",0
"913",2007-02-01,"15:12:00","0.300","0.104","240.050","1.400","0.000","0.000",0
"914",2007-02-01,"15:13:00","0.302","0.106","240.670","1.400","0.000","0.000",0
"915",2007-02-01,"15:14:00","0.234","0.000","241.060","1.000","0.000","0.000",0
"916",2007-02-01,"15:15:00","0.234","0.000","241.620","1.000","0.000","0.000",0
"917",2007-02-01,"15:16:00","0.232","0.000","241.040","1.000","0.000","0.000",0
"918",2007-02-01,"15:17:00","0.232","0.000","241.140","1.000","0.000","0.000",0
"919",2007-02-01,"15:18:00","0.234","0.000","241.810","1.000","0.000","0.000",0
"920",2007-02-01,"15:19:00","0.238","0.000","243.340","1.000","0.000","0.000",0
"921",2007-02-01,"15:20:00","0.236","0.000","242.950","1.000","0.000","0.000",0
"922",2007-02-01,"15:21:00","0.234","0.000","241.700","1.000","0.000","0.000",0
"923",2007-02-01,"15:22:00","0.236","0.000","242.810","1.000","0.000","0.000",0
"924",2007-02-01,"15:23:00","0.236","0.000","243.160","1.000","0.000","0.000",0
"925",2007-02-01,"15:24:00","0.236","0.000","242.720","1.000","0.000","0.000",0
"926",2007-02-01,"15:25:00","0.236","0.000","242.860","1.000","0.000","0.000",0
"927",2007-02-01,"15:26:00","0.236","0.000","242.460","1.000","0.000","0.000",0
"928",2007-02-01,"15:27:00","0.238","0.000","243.240","1.000","0.000","0.000",0
"929",2007-02-01,"15:28:00","0.234","0.000","242.180","1.000","0.000","0.000",0
"930",2007-02-01,"15:29:00","0.238","0.000","243.810","1.000","0.000","0.000",0
"931",2007-02-01,"15:30:00","0.318","0.100","244.390","1.400","0.000","0.000",0
"932",2007-02-01,"15:31:00","0.350","0.154","244.160","1.600","0.000","0.000",0
"933",2007-02-01,"15:32:00","0.346","0.154","244.180","1.600","0.000","0.000",0
"934",2007-02-01,"15:33:00","0.344","0.150","243.480","1.600","0.000","0.000",0
"935",2007-02-01,"15:34:00","0.344","0.154","244.090","1.600","0.000","0.000",0
"936",2007-02-01,"15:35:00","0.340","0.152","243.740","1.600","0.000","0.000",0
"937",2007-02-01,"15:36:00","0.340","0.154","244.190","1.600","0.000","0.000",0
"938",2007-02-01,"15:37:00","0.340","0.158","244.620","1.600","0.000","0.000",0
"939",2007-02-01,"15:38:00","0.338","0.158","244.630","1.600","0.000","0.000",0
"940",2007-02-01,"15:39:00","0.336","0.152","243.580","1.400","0.000","0.000",0
"941",2007-02-01,"15:40:00","0.334","0.148","243.040","1.400","0.000","0.000",0
"942",2007-02-01,"15:41:00","0.332","0.146","242.680","1.400","0.000","0.000",0
"943",2007-02-01,"15:42:00","0.334","0.152","243.850","1.400","0.000","0.000",0
"944",2007-02-01,"15:43:00","0.332","0.148","243.130","1.400","0.000","0.000",0
"945",2007-02-01,"15:44:00","0.334","0.152","243.930","1.400","0.000","0.000",0
"946",2007-02-01,"15:45:00","0.326","0.142","243.960","1.400","0.000","0.000",0
"947",2007-02-01,"15:46:00","0.238","0.000","243.390","1.000","0.000","0.000",0
"948",2007-02-01,"15:47:00","0.238","0.000","243.460","1.000","0.000","0.000",0
"949",2007-02-01,"15:48:00","0.240","0.000","244.400","1.000","0.000","0.000",0
"950",2007-02-01,"15:49:00","0.242","0.000","244.280","1.000","0.000","0.000",0
"951",2007-02-01,"15:50:00","0.324","0.100","244.150","1.600","0.000","0.000",0
"952",2007-02-01,"15:51:00","0.322","0.118","243.180","1.400","0.000","0.000",0
"953",2007-02-01,"15:52:00","0.318","0.118","243.240","1.400","0.000","0.000",0
"954",2007-02-01,"15:53:00","0.312","0.114","242.640","1.400","0.000","0.000",0
"955",2007-02-01,"15:54:00","0.312","0.116","242.920","1.400","0.000","0.000",0
"956",2007-02-01,"15:55:00","0.310","0.112","242.150","1.400","0.000","0.000",0
"957",2007-02-01,"15:56:00","0.310","0.116","242.900","1.400","0.000","0.000",0
"958",2007-02-01,"15:57:00","0.308","0.116","243.000","1.400","0.000","0.000",0
"959",2007-02-01,"15:58:00","0.308","0.116","243.100","1.400","0.000","0.000",0
"960",2007-02-01,"15:59:00","0.308","0.116","243.100","1.400","0.000","0.000",0
"961",2007-02-01,"16:00:00","0.308","0.120","243.700","1.400","0.000","0.000",0
"962",2007-02-01,"16:01:00","0.240","0.000","243.110","1.000","0.000","0.000",0
"963",2007-02-01,"16:02:00","0.236","0.000","243.150","1.000","0.000","0.000",0
"964",2007-02-01,"16:03:00","0.236","0.000","242.950","1.000","0.000","0.000",0
"965",2007-02-01,"16:04:00","0.240","0.000","243.320","1.000","0.000","0.000",0
"966",2007-02-01,"16:05:00","0.244","0.000","243.140","1.000","0.000","0.000",0
"967",2007-02-01,"16:06:00","0.244","0.000","242.880","1.000","0.000","0.000",0
"968",2007-02-01,"16:07:00","0.244","0.000","243.070","1.000","0.000","0.000",0
"969",2007-02-01,"16:08:00","0.244","0.000","243.030","1.000","0.000","0.000",0
"970",2007-02-01,"16:09:00","0.240","0.000","241.340","1.000","0.000","0.000",0
"971",2007-02-01,"16:10:00","0.240","0.000","241.090","1.000","0.000","0.000",0
"972",2007-02-01,"16:11:00","0.300","0.066","242.090","1.400","0.000","0.000",0
"973",2007-02-01,"16:12:00","0.346","0.142","242.060","1.600","0.000","0.000",0
"974",2007-02-01,"16:13:00","0.380","0.176","241.970","1.800","0.000","0.000",0
"975",2007-02-01,"16:14:00","0.422","0.268","242.180","2.000","0.000","0.000",0
"976",2007-02-01,"16:15:00","0.424","0.272","242.910","2.000","0.000","2.000",0
"977",2007-02-01,"16:16:00","0.422","0.276","243.200","2.000","0.000","1.000",0
"978",2007-02-01,"16:17:00","0.420","0.274","242.820","2.000","0.000","2.000",0
"979",2007-02-01,"16:18:00","0.420","0.274","242.900","2.000","0.000","1.000",0
"980",2007-02-01,"16:19:00","0.420","0.268","242.050","2.000","0.000","1.000",0
"981",2007-02-01,"16:20:00","0.424","0.270","242.350","2.000","0.000","2.000",0
"982",2007-02-01,"16:21:00","0.422","0.270","242.250","2.000","0.000","1.000",0
"983",2007-02-01,"16:22:00","0.422","0.272","242.550","2.000","0.000","2.000",0
"984",2007-02-01,"16:23:00","0.424","0.278","243.490","2.000","0.000","1.000",0
"985",2007-02-01,"16:24:00","0.422","0.276","243.350","2.000","0.000","1.000",0
"986",2007-02-01,"16:25:00","0.420","0.274","243.120","2.000","0.000","2.000",0
"987",2007-02-01,"16:26:00","0.420","0.276","243.230","2.000","0.000","1.000",0
"988",2007-02-01,"16:27:00","0.338","0.158","243.290","1.600","0.000","2.000",0
"989",2007-02-01,"16:28:00","0.320","0.134","242.610","1.400","0.000","1.000",0
"990",2007-02-01,"16:29:00","0.314","0.132","242.320","1.400","0.000","1.000",0
"991",2007-02-01,"16:30:00","0.312","0.132","242.260","1.400","0.000","1.000",0
"992",2007-02-01,"16:31:00","0.310","0.128","241.740","1.400","0.000","2.000",0
"993",2007-02-01,"16:32:00","0.308","0.124","240.830","1.400","0.000","1.000",0
